iter	Passed	Remaining
1231	271030	608939
1232	271246	608709
1233	271446	608445
1234	271716	608337
1235	271951	608151
1236	272244	608092
1237	272447	607835
1238	272651	607579
1239	272996	607638
1240	273197	607375
1241	273476	607285
1242	273779	607247
1243	273948	606915
1244	274176	606712
1245	274476	606667
1246	274768	606607
1247	274990	606389
1248	275223	606197
1249	275525	606156
1250	275869	606206
1251	276181	606188
1252	276675	606567
1253	276955	606475
1254	277345	606624
1255	277523	606309
1256	277741	606082
1257	278005	605954
1258	278253	605792
1259	278453	605525
1260	278688	605334
1261	278932	605163
1262	279228	605104
1263	279412	604804
1264	279592	604493
1265	279780	604201
1266	280022	604027
1267	280206	603725
1268	280473	603604
1269	280690	603375
1270	280869	603062
1271	281098	602858
1272	281279	602551
1273	281467	602261
1274	281661	601983
1275	281862	601718
1276	282042	601410
1277	282357	601389
1278	282555	601119
1279	282744	600831
1280	282926	600529
1281	283105	600218
1282	283345	600039
1283	283519	599719
1284	283699	599411
1285	283967	599291
1286	284149	598987
1287	284429	598892
1288	284624	598617
1289	284805	598311
1290	285002	598040
1291	285195	597762
1292	285375	597456
1293	285622	597290
1294	285829	597041
1295	286027	596773
1296	286248	596553
1297	286452	596298
1298	286703	596139
1299	286891	595852
1300	287069	595542
1301	287342	595429
1302	287864	595833
1303	288100	595642
1304	288318	595416
1305	288549	595215
1306	288741	594934
1307	288964	594719
1308	289157	594440
1309	289329	594119
1310	289513	593822
1311	289703	593539
1312	289901	593271
1313	290127	593060
1314	290352	592849
1315	290554	592589
1316	290737	592292
1317	290926	592006
1318	291137	591766
1319	291324	591477
1320	291497	591158
1321	291739	590981
1322	291916	590672
1323	292103	590384
1324	292423	590363
1325	292617	590090
1326	292831	589856
1327	293046	589622
1328	293256	589381
1329	293582	589373
1330	293788	589122
1331	293987	588857
1332	294187	588594
1333	294484	588526
1334	294740	588377
1335	294937	588108
1336	295132	587835
1337	295320	587550
1338	295555	587358
1339	295971	587524
1340	296209	587339
1341	296394	587047
1342	296574	586744
1343	296904	586738
1344	297150	586568
1345	297401	586406
1346	297583	586109
1347	297762	585805
1348	298129	585872
1349	298321	585594
1350	298561	585409
1351	298812	585247
1352	298996	584954
1353	299209	584718
1354	299436	584509
1355	299622	584219
1356	299818	583949
1357	300017	583685
1358	300239	583466
1359	300482	583290
1360	300664	582993
1361	300855	582714
1362	301044	582431
1363	301297	582273
1364	301502	582020
1365	301691	581738
1366	301901	581497
1367	302124	581279
1368	302344	581058
1369	302655	581010
1370	302896	580827
1371	303254	580869
1372	303464	580627
1373	304004	581015
1374	304205	580755
1375	304397	580479
1376	304595	580212
1377	304802	579966
1378	304999	579698
1379	305192	579423
1380	305380	579140
1381	305589	578894
1382	305849	578747
1383	306039	578467
1384	306381	578474
1385	306633	578312
1386	306830	578044
1387	307089	577895
1388	307292	577638
1389	307490	577373
1390	307878	577466
1391	308130	577302
1392	308560	577471
1393	308734	577161
1394	308931	576894
1395	309173	576710
1396	309389	576477
1397	309770	576554
1398	309963	576279
1399	310160	576012
1400	310391	575807
1401	310610	575582
1402	310797	575296
1403	311014	575066
1404	311383	575117
1405	311593	574875
1406	311789	574605
1407	312189	574711
1408	312454	574569
1409	312777	574533
1410	312981	574280
1411	313192	574037
1412	313423	573833
1413	313959	574185
1414	314301	574182
1415	314500	573919
1416	315048	574290
1417	315356	574224
1418	315542	573936
1419	315741	573671
1420	316069	573641
1421	316308	573447
1422	316544	573250
1423	316841	573163
1424	317044	572905
1425	317266	572681
1426	317479	572442
1427	317918	572610
1428	318103	572319
1429	318326	572097
1430	318536	571851
1431	318838	571772
1432	319157	571721
1433	319498	571711
1434	319738	571517
1435	320138	571612
1436	320453	571554
1437	320829	571602
1438	321062	571397
1439	321381	571344
1440	321673	571244
1441	321876	570984
1442	322277	571076
1443	322458	570779
1444	322690	570570
1445	322881	570290
1446	323143	570135
1447	323345	569874
1448	323549	569617
1449	323893	569606
1450	324065	569292
1451	324393	569252
1452	324584	568972
1453	324794	568726
1454	325157	568746
1455	325337	568447
1456	325604	568299
1457	325805	568036
1458	326024	567805
1459	326246	567579
1460	326429	567286
1461	326613	566993
1462	326811	566726
1463	326992	566429
1464	327207	566192
1465	327388	565895
1466	327582	565620
1467	327978	565696
1468	328298	565639
1469	328742	565795
1470	328925	565500
1471	329120	565228
1472	329337	564993
1473	329623	564878
1474	329927	564790
1475	330123	564520
1476	330329	564267
1477	330566	564064
1478	330958	564128
1479	331282	564075
1480	331586	563988
1481	331767	563691
1482	331953	563403
1483	332221	563254
1484	332423	562993
1485	332665	562800
1486	332885	562569
1487	333087	562308
1488	333295	562058
1489	333709	562154
1490	334122	562249
1491	334342	562017
1492	334762	562123
1493	335066	562032
1494	335259	561756
1495	335472	561512
1496	335689	561276
1497	335888	561010
1498	336157	560859
1499	336352	560587
1500	336597	560398
1501	336857	560233
1502	337059	559971
1503	337322	559811
1504	337540	559577
1505	337760	559345
1506	337982	559116
1507	338173	558838
1508	338424	558658
1509	338610	558371
1510	338823	558127
1511	339019	557857
1512	339223	557599
1513	339481	557431
1514	339675	557157
1515	339872	556888
1516	340072	556625
1517	340257	556337
1518	340458	556074
1519	340768	555990
1520	340954	555704
1521	341129	555400
1522	341314	555112
1523	341499	554824
1524	341875	554847
1525	342343	555018
1526	342694	554999
1527	342938	554805
1528	343153	554565
1529	343348	554294
1530	343545	554026
1531	343760	553787
1532	343999	553585
1533	344274	553442
1534	344476	553181
1535	344675	552917
1536	344873	552649
1537	345174	552548
1538	345467	552433
1539	345978	552667
1540	346180	552406
1541	346564	552436
1542	346895	552380
1543	347086	552101
1544	347535	552232
1545	347777	552034
1546	347987	551786
1547	348192	551529
1548	348391	551263
1549	348633	551066
1550	348831	550798
1551	349159	550736
1552	349719	551038
1553	350009	550915
1554	350238	550696
1555	350528	550572
1556	351003	550740
1557	351333	550678
1558	351531	550409
1559	352015	550588
1560	352346	550526
1561	352682	550473
1562	353071	550502
1563	353533	550643
1564	353743	550392
1565	354065	550317
1566	354359	550196
1567	354591	549978
1568	354843	549793
1569	355109	549627
1570	355355	549432
1571	355832	549592
1572	356045	549347
1573	356255	549095
1574	356485	548874
1575	356680	548600
1576	356965	548464
1577	357228	548294
1578	357596	548284
1579	357964	548274
1580	358157	547996
1581	358392	547782
1582	358578	547494
1583	358807	547271
1584	359003	546998
1585	359178	546693
1586	359359	546398
1587	359537	546098
1588	359749	545850
1589	360014	545682
1590	360208	545406
1591	360503	545284
1592	360755	545096
1593	361005	544906
1594	361401	544934
1595	361829	545011
1596	362029	544743
1597	362260	544524
1598	362438	544224
1599	362637	543955
1600	362825	543671
1601	363089	543501
1602	363321	543281
1603	363526	543023
1604	363724	542753
1605	363901	542453
1606	364073	542145
1607	364320	541949
1608	364508	541664
1609	364753	541465
1610	364958	541207
1611	365235	541055
1612	365720	541211
1613	365903	540920
1614	366081	540621
1615	366374	540492
1616	366735	540463
1617	366933	540194
1618	367261	540117
1619	367571	540011
1620	367805	539795
1621	367988	539504
1622	368214	539276
1623	368396	538984
1624	368595	538716
1625	368802	538460
1626	369186	538463
1627	369392	538206
1628	369821	538272
1629	370119	538149
1630	370331	537899
1631	370541	537648
1632	370774	537429
1633	371032	537248
1634	371450	537297
