iter	RMSE	R2
1831	157.0415092	0.5451782635
1832	157.0408918	0.5451818402
1833	157.0402888	0.5451853328
1834	157.0398324	0.5451879761
1835	157.0390697	0.5451923942
1836	157.0384044	0.5451962477
1837	157.0373801	0.5452021809
1838	157.0365097	0.5452072223
1839	157.0358531	0.5452110256
1840	157.0354868	0.5452131473
1841	157.0343035	0.5452200011
1842	157.0333687	0.5452254154
1843	157.0329376	0.5452279126
1844	157.0322744	0.5452317539
1845	157.0318457	0.5452342366
1846	157.0305611	0.5452416773
1847	157.0298674	0.545245695
1848	157.0294336	0.5452482072
1849	157.0287812	0.5452519859
1850	157.0280809	0.545256042
1851	157.0270562	0.5452619769
1852	157.0262552	0.5452666161
1853	157.0255241	0.5452708505
1854	157.0250845	0.5452733966
1855	157.0247257	0.5452754749
1856	157.0242428	0.5452782716
1857	157.0234897	0.5452826334
1858	157.0229735	0.545285623
1859	157.022443	0.5452886958
1860	157.0214705	0.5452943282
1861	157.0205749	0.5452995148
1862	157.0198556	0.5453036811
1863	157.0193459	0.545306633
1864	157.0183376	0.5453124724
1865	157.0175341	0.5453171261
1866	157.0166685	0.5453221389
1867	157.0160233	0.5453258757
1868	157.0155034	0.5453288869
1869	157.0148886	0.5453324471
1870	157.0141792	0.5453365558
1871	157.0134544	0.5453407535
1872	157.0132005	0.5453422238
1873	157.0123983	0.5453468692
1874	157.0115071	0.5453520305
1875	157.010938	0.5453553264
1876	157.0104734	0.5453580168
1877	157.0092912	0.5453648636
1878	157.008835	0.5453675052
1879	157.0082641	0.5453708114
1880	157.008017	0.5453722422
1881	157.0072925	0.5453764384
1882	157.0064772	0.5453811599
1883	157.0059817	0.5453840293
1884	157.0041055	0.5453948945
1885	157.0036684	0.5453974254
1886	157.0030523	0.5454009933
1887	157.0019201	0.5454075498
1888	157.0012771	0.5454112734
1889	157.0006769	0.545414749
1890	157.0002092	0.5454174575
1891	156.9996928	0.5454204477
1892	156.999092	0.545423927
1893	156.9983587	0.5454281734
1894	156.9975873	0.5454326406
1895	156.996981	0.5454361511
1896	156.9964678	0.5454391228
1897	156.9960225	0.5454417017
1898	156.9954871	0.5454448019
1899	156.9949626	0.5454478391
1900	156.9945876	0.5454500108
1901	156.9940423	0.5454531681
1902	156.9935974	0.5454557447
1903	156.9928265	0.5454602088
1904	156.9919406	0.5454653383
1905	156.9907147	0.5454724369
1906	156.9901127	0.5454759226
1907	156.9893752	0.5454801933
1908	156.988963	0.5454825801
1909	156.9885741	0.5454848322
1910	156.9879495	0.5454884486
1911	156.9869272	0.5454943685
1912	156.9864501	0.5454971308
1913	156.9858457	0.5455006303
1914	156.9852784	0.5455039155
1915	156.9850772	0.5455050804
1916	156.9846488	0.5455075609
1917	156.9840986	0.5455107468
1918	156.9834414	0.5455145519
1919	156.9831106	0.5455164673
1920	156.9825636	0.5455196348
1921	156.9815915	0.5455252633
1922	156.981003	0.5455286708
1923	156.9804581	0.5455318259
1924	156.9798753	0.5455352005
1925	156.9792791	0.5455386526
1926	156.9788294	0.5455412563
1927	156.9778827	0.5455467378
1928	156.9773943	0.5455495656
1929	156.9768698	0.5455526024
1930	156.9757369	0.5455591621
1931	156.9742387	0.5455678366
1932	156.973874	0.5455699478
1933	156.9727711	0.5455763337
1934	156.9721728	0.5455797973
1935	156.9719203	0.5455812595
1936	156.9713973	0.5455842876
1937	156.970495	0.5455895119
1938	156.9702249	0.5455910755
1939	156.9695266	0.5455951183
1940	156.9686926	0.5455999473
1941	156.9683227	0.5456020888
1942	156.9676338	0.5456060771
1943	156.9668828	0.5456104252
1944	156.9664462	0.5456129531
1945	156.965877	0.5456162482
1946	156.9651073	0.5456207047
1947	156.9646526	0.545623337
1948	156.9640453	0.5456268529
1949	156.96339	0.5456306467
1950	156.9629477	0.5456332079
1951	156.9624395	0.5456361496
1952	156.9618413	0.545639613
1953	156.9612702	0.5456429195
1954	156.9606212	0.5456466768
1955	156.9603158	0.5456484449
1956	156.960077	0.5456498273
1957	156.9593137	0.5456542463
1958	156.9586722	0.5456579604
1959	156.9573017	0.5456658947
1960	156.9564251	0.5456709692
1961	156.9557092	0.5456751139
1962	156.9549964	0.5456792402
1963	156.9544844	0.5456822044
1964	156.9534985	0.5456879119
1965	156.9526947	0.5456925654
1966	156.9522182	0.5456953238
1967	156.9519551	0.5456968468
1968	156.9511673	0.5457014076
1969	156.9509457	0.5457026902
1970	156.9504179	0.5457057456
1971	156.9499581	0.5457084073
1972	156.9491965	0.5457128164
1973	156.9488491	0.5457148273
1974	156.9484196	0.545717314
1975	156.9480201	0.5457196265
1976	156.9471417	0.5457247117
1977	156.9462425	0.545729917
1978	156.9455855	0.5457337205
1979	156.9451424	0.545736285
1980	156.9447093	0.5457387921
1981	156.9443706	0.545740753
1982	156.9441475	0.5457420446
